,length,pos,sent_id,stem,word
113,2,PRP,7,we,we
114,3,VBP,7,'ve,'ve
115,5,RB,7,never,never
116,3,VBD,7,had,had
117,1,DT,7,a,a
118,7,NN,7,tragedi,tragedy
119,4,IN,7,like,like
120,4,DT,7,thi,this
121,1,.,7,.,.
122,3,CC,8,and,and
123,7,RB,8,perhap,perhaps
124,2,PRP,8,we,we
125,3,VBP,8,'ve,'ve
126,9,NNS,8,forgotten,forgotten
127,3,DT,8,the,the
128,7,NN,8,courag,courage
129,2,PRP,8,it,it
130,4,VBD,8,took,took
131,3,IN,8,for,for
132,3,DT,8,the,the
133,4,NN,8,crew,crew
134,2,IN,8,of,of
135,3,DT,8,the,the
136,7,NN,8,shuttl,shuttle
137,1,.,8,.,.
138,3,CC,9,but,but
139,4,PRP,9,they,they
140,1,",",9,",",","
141,3,DT,9,the,the
142,10,NN,9,challeng,challenger
143,5,CD,9,seven,seven
144,1,",",9,",",","
145,4,VBD,9,were,were
146,5,JJ,9,awar,aware
147,2,IN,9,of,of
148,3,DT,9,the,the
149,7,NNS,9,danger,dangers
150,1,",",9,",",","
151,3,CC,9,but,but
152,8,NN,9,overcam,overcame
153,4,PRP,9,them,them
154,3,CC,9,and,and
155,3,VBD,9,did,did
156,5,PRP$,9,their,their
157,4,NNS,9,job,jobs
158,11,RB,9,brilliantli,brilliantly
159,1,.,9,.,.
160,2,PRP,10,we,we
161,5,NN,10,mourn,mourn
162,5,CD,10,seven,seven
163,6,NNS,10,hero,heroes
164,1,:,10,:,:
165,7,NN,10,michael,michael
166,5,NN,10,smith,smith
167,1,",",10,",",","
168,4,NN,10,dick,dick
169,6,NN,10,scobe,scobee
170,1,",",10,",",","
171,6,NN,10,judith,judith
172,6,NN,10,resnik,resnik
173,1,",",10,",",","
174,6,NN,10,ronald,ronald
175,6,NN,10,mcnair,mcnair
176,1,",",10,",",","
177,7,NN,10,ellison,ellison
178,7,NN,10,onizuka,onizuka
179,1,",",10,",",","
180,7,NN,10,gregori,gregory
181,6,NN,10,jarvi,jarvis
182,1,",",10,",",","
183,3,CC,10,and,and
184,7,NN,10,christa,christa
185,9,NN,10,mcauliff,mcauliffe
186,1,.,10,.,.
187,2,PRP,11,we,we
188,5,NN,11,mourn,mourn
189,5,PRP$,11,their,their
190,4,NN,11,loss,loss
191,2,IN,11,as,as
192,1,DT,11,a,a
193,6,NN,11,nation,nation
194,8,RB,11,togeth,together
195,1,.,11,.,.
196,3,IN,12,for,for
197,3,DT,12,the,the
198,8,NNS,12,famili,families
199,2,IN,12,of,of
200,3,DT,12,the,the
201,5,CD,12,seven,seven
202,1,",",12,",",","
203,2,PRP,12,we,we
204,3,MD,12,can,can
205,3,RB,12,not,not
206,4,NN,12,bear,bear
207,1,",",12,",",","
208,2,IN,12,as,as
209,3,PRP,12,you,you
210,2,VB,12,do,do
211,1,",",12,",",","
212,3,DT,12,the,the
213,4,JJ,12,full,full
214,6,NN,12,impact,impact
215,2,IN,12,of,of
216,4,DT,12,thi,this
217,7,NN,12,tragedi,tragedy
218,1,.,12,.,.
219,3,CC,13,but,but
220,2,PRP,13,we,we
221,4,NN,13,feel,feel
222,3,DT,13,the,the
223,4,NN,13,loss,loss
224,1,",",13,",",","
225,3,CC,13,and,and
226,2,PRP,13,we,we
227,3,VBP,13,'re,'re
228,8,VBG,13,think,thinking
229,5,IN,13,about,about
230,3,PRP,13,you,you
231,2,RB,13,so,so
232,4,RB,13,veri,very
233,4,JJ,13,much,much
234,1,.,13,.,.
235,4,PRP$,14,your,your
236,5,VBN,14,love,loved
237,4,NNS,14,one,ones
238,4,VBD,14,were,were
239,6,VBG,14,dare,daring
240,3,CC,14,and,and
241,5,NN,14,brave,brave
242,1,",",14,",",","
243,3,CC,14,and,and
244,4,PRP,14,they,they
245,3,VBD,14,had,had
246,4,IN,14,that,that
247,7,JJ,14,special,special
248,5,NN,14,grace,grace
249,1,",",14,",",","
250,4,IN,14,that,that
251,7,JJ,14,special,special
252,6,NN,14,spirit,spirit
253,4,IN,14,that,that
254,4,VBZ,14,say,says
255,1,",",14,",",","
256,2,``,14,``,``
257,4,VB,14,give,give
258,2,PRP,14,me,me
259,1,DT,14,a,a
260,9,NN,14,challeng,challenge
